ClaimID,ClaimantLocation,EventLocation,EventDate,ClaimantLatitude,ClaimantLongitude,EventLatitude,EventLongitude
"A2.2-0000000743","вул. Козацька, 825, м. Словʼянськ, Донецька область","м. Охтирка, Сумська область #5","17.06.2023-23.06.2023","48.8636473","37.6077682","50.2878985","34.8624078"
"A2.2-0000000744","м. Чернівці, Чернівецька область #3","м. Березне, Рівненська область #5","27.09.2022-03.10.2022","48.5248665","25.8405062","51.0035653","26.7524487"
"A2.1-0000000745","вул. Пушкіна, 729, м. Кривий Ріг, Дніпропетровська область","вул. Лесі Українки, 95, м. Чортків, Тернопільська область","17.11.2022","47.9076182","33.3519842","49.0165315","25.7928886"
"A3.1-0000000746","вул. Лугова, 603, м. Шостка, Сумська область","вул. Дружби, 599, м. Коростень, Житомирська область","10.07.2024","51.8436265","33.4578436","50.9842807","28.6524360"
"A3.1-0000000747","Закарпатська область #4","м. Рівне, Рівненська область #6","12.11.2024","48.6322957","22.3231921","50.4434706","25.7828361"
"A3.1-0000000748","м. Шостка, Сумська область #8","вул. Вишнева, 485, м. Кременчук, Полтавська область","11.01.2023","51.8643550","33.4728542","49.0847158","33.5083480"
"A2.2-0000000749","вул. Січових Стрільців, 124, м. Чортків, Тернопільська область","вул. Грушевського, 536, м. Умань, Черкаська область","25.03.2024","49.0165315","25.7928886","48.7554502","30.2156273"
"A2.2-0000000750","вул. Соборна, 811, м. Чугуїв, Харківська область","вул. Шевченка, 960, м. Хуст, Закарпатська область","27.09.2023-01.10.2023","49.8366260","36.6899391","48.3119268","23.0375454"
"A2.1-0000000751","вул. Васильківська, 358, м. Тернопіль, Тернопільська область","вул. Садова, 493, м. Запоріжжя, Запорізька область","27.04.2025","49.6072645","25.4082094","47.7931205","35.1930514"
"A3.1-0000000752","м. Нова Каховка, Херсонська область #9","м. Хмельницький, Хмельницька область #4","23.12.2024-03.01.2025","46.7583404","33.3566678","49.3586834","26.9371423"
"A3.1-0000000753","вул. Морська, 334, м. Суми, Сумська область","вул. Спортивна, 239, м. Чортків, Тернопільська область","19.01.2024-28.01.2024","50.8841077","34.7802288","49.0165315","25.7928886"
"A1.1-0000000754","м. Дрогобич, Львівська область #5","вул. Курортна, 26, м. Херсон, Херсонська область","18.11.2023","49.3513996","23.5061662","46.1170330","32.9054958"
"A1.1-0000000755","вул. Таращанська, 776, м. Сарни, Рівненська область","вул. Привокзальна, 769, м. Березне, Рівненська область","03.04.2022","51.3193355","26.6293164","51.0035653","26.7524487"
"A1.1-0000000756","вул. Юності, 806, м. Харків, Харківська область","вул. Лесі Українки, 827, м. Калуш, Івано-Франківська область","12.12.2023","49.9151651","36.4136922","49.0271830","24.3613567"
"A3.1-0000000757","вул. Паркова, 448, м. Харків, Харківська область","вул. Кармелюка, 325, м. Одеса, Одеська область","29.08.2022","49.9385815","36.2423249","45.3598065","28.8295647"
"A1.1-0000000758","вул. Пушкіна, 188, м. Червоноград, Львівська область","вул. Пушкіна, 315, м. Черкаси, Черкаська область","05.02.2023-06.02.2023","50.5796362","24.1774044","49.4432601","32.0420579"
"A2.2-0000000759","м. Ізмаїл, Одеська область #7","вул. Пушкіна, 423, м. Ніжин, Чернігівська область","06.08.2023-13.08.2023","45.3943968","28.7999714","51.0433243","31.8585700"
"A1.1-0000000760","вул. На Прикопі, 601, м. Лісабон, Португалія","вул. Кільцева дорога, 517, м. Костопіль, Рівненська область","17.10.2022","38.7077507","-9.1365919","50.8792198","26.4533981"
"A2.2-0000000761","вул. Карл-Йоханс-Гате, 417, м. Салоніки, Греція","вул. Садова, 649, м. Одеса, Одеська область","03.04.2022","40.6513841","23.1750374","46.5350473","30.6239760"
"A2.2-0000000762","вул. Козацька, 782, м. Кривий Ріг, Дніпропетровська область","вул. Центральна, 582, м. Хмельницький, Хмельницька область","14.08.2022","47.9165953","33.3954810","49.8451965","26.3032835"
"A2.1-0000000763","вул. Франка, 801, м. Сарни, Рівненська область","вул. Васильківська, 463, м. Новоград-Волинський, Житомирська область","02.10.2024","51.3390150","26.6069652","50.5917622","27.6066973"
"A2.2-0000000764","вул. Богдана Хмельницького, 280, м. Чернігів, Чернігівська область","вул. Весняна, 863, м. Обухів, Київська область","06.06.2025","51.4969955","31.2440776","50.1074204","30.6150223"
"A2.2-0000000765","вул. На Прикопі, 72, м. Тулуза, Франція","вул. Армійська, 126, м. Коростень, Житомирська область","08.04.2025-13.04.2025","43.6044622","1.4442469","51.0899992","28.3777499"
"A3.1-0000000766","вул. Луганська, 969, м. Ніжин, Чернігівська область","вул. Кільцева дорога, 725, м. Коломия, Івано-Франківська область","12.07.2023","51.0464747","31.8806289","48.5477486","25.0647659"
"A2.2-0000000767","вул. Соборна, 936, м. Лисичанськ, Луганська область","вул. Антоновича, 488, м. Київ, Київська область","15.03.2022","48.9203079","38.4278483","49.8210261","30.0754873"
"A2.1-0000000768","м. Чугуїв, Харківська область #2","м. Охтирка, Сумська область #6","01.08.2022","49.8366260","36.6899391","50.2878985","34.8624078"
"A1.1-0000000769","м. Калуш, Івано-Франківська область #5","вул. Спортивна, 848, м. Ізюм, Харківська область","26.04.2024","49.0271830","24.3613567","49.1741541","37.2947192"
"A2.1-0000000770","м. Львів, Львівська область #3","вул. Привокзальна, 456, м. Боярка, Київська область","05.04.2022","49.8350743","23.9949169","50.3356709","30.2847595"
"A2.2-0000000771","м. Біла Церква, Київська область #3","вул. Курортна, 227, м. Ізмаїл, Одеська область","01.12.2024","49.8390527","30.1547601","45.3511307","28.8361514"
"A2.2-0000000772","вул. Пікаділлі, 724, м. Севілья, Іспанія","вул. Привокзальна, 841, м. Київ, Київська область","09.10.2022","37.3886303","-5.9953403","49.8122231","30.1061886"
"A2.2-0000000773","вул. Одеська, 757, м. Біла Церква, Київська область","вул. Бандери, 603, м. Краматорськ, Донецька область","07.07.2022","49.7558721","30.0905349","48.5135610","37.6787555"
"A2.1-0000000774","вул. Кармелюка, 747, м. Бердянськ, Запорізька область","м. Біла Церква, Київська область #4","12.04.2022-24.04.2022","46.7951484","36.7460991","49.8390527","30.1547601"
"A2.2-0000000775","м. Київ, Київська область #3","Вінницька область #3","17.12.2023-24.12.2023","50.3865543","30.7869619","48.8707616","29.0249625"
"A3.1-0000000776","вул. Княгині Ольги, 371, м. Кобеляки, Полтавська область","вул. Морська, 230, м. Запоріжжя, Запорізька область","03.07.2024","49.1433333","34.2002778","47.8320180","35.1401670"
"A3.1-0000000777","вул. Лесі Українки, 902, м. Лисичанськ, Луганська область","вул. Доробок, 232, м. Одеса, Одеська область","10.07.2024-12.07.2024","48.9412495","38.3860840","46.4771004","30.7320241"
"A2.1-0000000778","вул. Ярослава Мудрого, 641, м. Івано-Франківськ, Івано-Франківська область","вул. Рівненська, 828, м. Покровськ, Донецька область","09.01.2024","48.5551668","25.0149593","48.2771086","37.1772482"
"A2.2-0000000779","вул. Шевченка, 842, м. Словʼянськ, Донецька область","вул. Бандери, 795, м. Конотоп, Сумська область","10.08.2024","48.8613579","37.5997924","51.2485330","33.2203011"
"A1.1-0000000780","вул. Шевченка, 939, м. Полтава, Полтавська область","вул. Армійська, 67, м. Ніжин, Чернігівська область","30.06.2022-13.07.2022","49.5207256","34.0025174","51.0464747","31.8806289"
"A3.1-0000000781","вул. Унтер-ден-Лінден, 105, м. Роттердам, Нідерланди","вул. Миру, 871, м. Вінниця, Вінницька область","08.09.2022","51.9244424","4.4777500","49.2415724","28.4401811"
"A3.1-0000000782","вул. Вишнева, 394, м. Львів, Львівська область","вул. Гоголя, 635, м. Новоград-Волинський, Житомирська область","18.04.2022","49.8582149","24.0090110","50.5919575","27.5980748"
"A3.1-0000000783","вул. Незалежності, 13, м. Луцьк, Волинська область","вул. Мазепи, 809, м. Івано-Франківськ, Івано-Франківська область","12.05.2025-15.05.2025","50.7558816","25.3469633","48.9175173","24.7010164"
"A2.2-0000000784","вул. Дніпровська, 249, м. Калуш, Івано-Франківська область","вул. Шевченка, 131, м. Запоріжжя, Запорізька область","04.08.2024","49.0271830","24.3613567","47.8424806","35.1873567"
"A2.2-0000000785","м. Рівне, Рівненська область #7","вул. Антоновича, 352, м. Миргород, Полтавська область","12.03.2022","50.6159850","26.3129363","49.9568658","33.6153865"
"A2.1-0000000786","вул. Карл-Йоханс-Гате, 880, м. Флоренція, Італія","вул. Привокзальна, 206, м. Марганець, Дніпропетровська область","12.04.2023","43.7697955","11.2556404","47.6490555","34.6491940"
"A1.1-0000000787","вул. Антоновича, 710, м. Кобеляки, Полтавська область","вул. Гоголя, 307, м. Лисичанськ, Луганська область","22.01.2023","49.1433333","34.2002778","48.8793070","38.4602569"
"A1.1-0000000788","м. Запоріжжя, Запорізька область #3","вул. Ярослава Мудрого, 229, м. Київ, Київська область","06.10.2024","47.8580600","35.2222766","49.7989018","30.1215601"
"A2.1-0000000789","м. Лисичанськ, Луганська область #2","м. Обухів, Київська область #5","08.03.2023","48.9172670","38.4285981","50.3280154","30.5608617"
"A1.1-0000000790","вул. Васильківська, 118, м. Одеса, Одеська область","вул. Привокзальна, 647, м. Калуш, Івано-Франківська область","02.03.2024","46.4771004","30.7320241","49.0136499","24.3472178"
"A1.1-0000000791","вул. Дніпровська, 225, м. Червоноград, Львівська область","м. Краматорськ, Донецька область #4","04.04.2025","50.5796362","24.1774044","48.7326444","37.5835286"
"A2.1-0000000792","вул. Незалежності, 22, м. Коломия, Івано-Франківська область","м. Чернівці, Чернівецька область #4","09.10.2022","48.5477486","25.0647659","48.5248665","25.8405062"
"A2.2-0000000793","вул. Молодіжна, 829, м. Конотоп, Сумська область","вул. Кармелюка, 819, м. Херсон, Херсонська область","31.07.2024-12.08.2024","51.2628380","33.2253921","46.6658351","32.5970254"
"A1.1-0000000794","м. Хмельницький, Хмельницька область #5","м. Біла Церква, Київська область #5","31.03.2024","49.3587369","26.9375481","49.8390527","30.1547601"
"A2.2-0000000795","Київська область #9","Київська область #10","19.10.2023-01.11.2023","50.2087101","30.6057819","50.0752679","29.9111252"
"A2.1-0000000796","вул. Перемоги, 872, м. Дрогобич, Львівська область","вул. Кільцева, 745, м. Чугуїв, Харківська область","14.10.2024","49.3513996","23.5061662","49.8366260","36.6899391"
"A1.1-0000000797","вул. Молодіжна, 511, м. Костопіль, Рівненська область","вул. Залізнична, 730, м. Краматорськ, Донецька область","09.11.2024","50.8814699","26.4207768","48.7116573","37.5343337"
"A3.1-0000000798","вул. Кільцева, 225, м. Дніпро, Дніпропетровська область","м. Долина, Івано-Франківська область #5","14.05.2024-18.05.2024","48.5014122","35.0239605","47.9638983","37.7375250"
"A2.2-0000000799","вул. Молодіжна, 261, м. Житомир, Житомирська область","вул. Кільцева дорога, 87, м. Чернівці, Чернівецька область","21.01.2025","51.0383578","29.2947075","48.5248665","25.8405062"
"A2.2-0000000800","вул. Гоголя, 345, м. Костопіль, Рівненська область","вул. Рівненська, 419, м. Кобеляки, Полтавська область","08.12.2024","50.8732250","26.4717306","49.1433333","34.2002778"
"A2.2-0000000801","вул. Гетьмана, 272, м. Калуш, Івано-Франківська область","вул. Лесі Українки, 302, м. Ізюм, Харківська область","09.01.2025-18.01.2025","49.0271830","24.3613567","49.1976946","37.2589594"
"A1.1-0000000802","Дніпропетровська область #2","вул. Грушевського, 560, м. Бахмут, Донецька область","02.04.2023","48.4049294","35.0397122","48.5953047","37.9979963"
"A2.2-0000000803","м. Дрогобич, Львівська область #6","вул. Кільцева дорога, 734, м. Чернівці, Чернівецька область","12.08.2023-13.08.2023","49.3513996","23.5061662","48.5248665","25.8405062"
"A2.2-0000000804","вул. Лугова, 842, м. Вараш, Рівненська область","вул. Богдана Хмельницького, 670, м. Львів, Львівська область","26.12.2022","51.3583439","25.8477373","49.8462217","24.0291388"
"A3.1-0000000805","м. Камʼянець-Подільський, Хмельницька область #5","вул. Мазепи, 805, м. Березне, Рівненська область","10.10.2024","48.7254509","26.5785004","50.9990194","26.7484426"
"A3.1-0000000806","вул. Рівненська, 789, м. Біла Церква, Київська область","Закарпатська область #5","02.09.2024","49.7558721","30.0905349","48.6311505","22.3201587"
"A1.1-0000000807","вул. Центральна, 966, м. Хмельницький, Хмельницька область","м. Вознесенськ, Миколаївська область #7","20.02.2024-26.02.2024","49.8451965","26.3032835","47.5583656","31.3375214"
"A2.1-0000000808","вул. Кільцева дорога, 798, м. Вараш, Рівненська область","вул. Залізнична, 602, м. Ізмаїл, Одеська область","30.04.2022","51.3481736","25.8500623","45.3606726","28.8073147"
"A2.1-0000000809","Луганська область #5","вул. Спортивна, 210, м. Коростень, Житомирська область","04.07.2022-13.07.2022","48.5757399","39.4030657","50.7792430","29.1759175"
"A3.1-0000000810","вул. Ярослава Мудрого, 917, м. Долина, Івано-Франківська область","вул. Незалежності, 692, м. Херсон, Херсонська область","30.04.2022","48.9192862","24.8033601","46.2217926","32.7360309"
"A3.1-0000000811","вул. Унтер-ден-Лінден, 934, м. Стокгольм, Швеція","Львівська область #11","13.10.2023","59.3251172","18.0710935","49.8328182","24.0541771"
"A1.1-0000000812","вул. Франка, 335, м. Львів, Львівська область","м. Чортків, Тернопільська область #5","08.10.2022","49.8540389","23.9849514","49.0165315","25.7928886"
"A2.1-0000000813","вул. Спортивна, 979, м. Івано-Франківськ, Івано-Франківська область","Хмельницька область #5","21.04.2023","48.9267684","24.6979475","48.8915990","26.8455323"
"A2.2-0000000814","м. Нова Каховка, Херсонська область #10","вул. Мазепи, 208, м. Миргород, Полтавська область","20.09.2024","46.7583404","33.3566678","49.9568658","33.6153865"
"A2.2-0000000815","Івано-Франківська область #6","вул. Антоновича, 827, м. Вараш, Рівненська область","29.12.2023","49.0324902","24.3526689","51.3481736","25.8500623"
"A3.1-0000000816","вул. Миру, 662, м. Черкаси, Черкаська область","м. Золотоноша, Черкаська область #3","26.10.2023","49.4305207","31.9587611","49.6689719","32.0427439"
"A3.1-0000000817","м. Краматорськ, Донецька область #5","вул. Гоголя, 751, м. Краматорськ, Донецька область","21.04.2024","48.7326444","37.5835286","48.6300888","37.5485136"
"A2.1-0000000818","вул. Козацька, 907, м. Запоріжжя, Запорізька область","м. Дрогобич, Львівська область #7","01.03.2025-06.03.2025","47.8320180","35.1401670","49.3513996","23.5061662"
"A1.1-0000000819","м. Кременчук, Полтавська область #3","Тернопільська область #3","01.04.2025-03.04.2025","49.1000240","33.4325280","49.0162026","25.7939855"
"A2.2-0000000820","вул. Карл-Йоханс-Гате, 785, м. Відень, Австрія","м. Чортків, Тернопільська область #6","26.07.2023","48.2083537","16.3725042","49.0165315","25.7928886"
"A2.1-0000000821","вул. Ярослава Мудрого, 712, м. Ужгород, Закарпатська область","вул. Спортивна, 352, м. Кобеляки, Полтавська область","29.03.2023-05.04.2023","48.6189885","22.2363280","49.1566353","34.1623601"
"A1.1-0000000822","вул. Пікаділлі, 940, м. Амстердам, Нідерланди","вул. Княгині Ольги, 473, м. Кобеляки, Полтавська область","23.03.2025","52.3730796","4.8924534","49.1433333","34.2002778"
"A2.1-0000000823","вул. Юності, 862, м. Нова Каховка, Херсонська область","вул. Антоновича, 103, м. Харків, Харківська область","05.11.2022","46.7583404","33.3566678","50.0449238","36.2792221"
"A3.1-0000000824","вул. Луганська, 280, м. Львів, Львівська область","вул. Дніпровська, 222, м. Ізюм, Харківська область","18.02.2025-22.02.2025","49.8066401","24.0611638","49.1913721","37.2784125"
"A3.1-0000000825","м. Березне, Рівненська область #6","вул. Спортивна, 707, м. Луцьк, Волинська область","11.06.2022","51.0035653","26.7524487","50.7543682","25.3630363"
"A1.1-0000000826","вул. Єлисейські поля, 952, м. Софія, Болгарія","вул. Привокзальна, 94, м. Конотоп, Сумська область","22.04.2022","42.6762264","23.3185690","51.2221435","33.1887645"
"A1.1-0000000827","вул. Гетьмана, 982, м. Івано-Франківськ, Івано-Франківська область","м. Херсон, Херсонська область #3","25.05.2022-01.06.2022","48.9210785","24.7065007","46.6658351","32.5970254"
"A1.1-0000000828","вул. Гоголя, 213, м. Біла Церква, Київська область","Житомирська область #8","29.10.2022-02.11.2022","49.7964823","30.1228439","50.7669540","29.2396038"
"A2.1-0000000829","вул. Лугова, 670, м. Львів, Львівська область","вул. Кільцева, 470, м. Токмак, Запорізька область","17.09.2023","49.8658768","23.9594130","47.2023144","36.1702820"
"A2.2-0000000830","вул. Рінгштрасе, 309, м. Рим, Італія","м. Вознесенськ, Миколаївська область #8","20.09.2022-02.10.2022","41.8933203","12.4829321","47.5583656","31.3375214"
"A2.1-0000000831","вул. Ярослава Мудрого, 714, м. Сєвєродонецьк, Луганська область","вул. Паркова, 180, м. Чернівці, Чернівецька область","07.12.2023","48.9518456","38.4769391","48.0822798","25.9213232"
"A3.1-0000000832","вул. На Прикопі, 934, м. Берлін, Німеччина","вул. Данила Галицького, 656, м. Обухів, Київська область","21.12.2024-31.12.2024","52.5044048","13.3328810","50.1101633","30.6269696"
"A1.1-0000000833","вул. Центральна, 243, м. Тернопіль, Тернопільська область","м. Бровари, Київська область #7","26.06.2022","49.5855387","24.8555170","50.5349309","30.7989552"
"A2.1-0000000834","вул. Спортивна, 210, м. Суми, Сумська область","вул. Морська, 613, м. Конотоп, Сумська область","20.08.2024-01.09.2024","50.4782040","34.9841175","51.2485330","33.2203011"
"A2.2-0000000835","вул. Кармелюка, 811, м. Запоріжжя, Запорізька область","Львівська область #12","08.06.2023-22.06.2023","47.7810214","35.2050034","49.8905765","24.0225013"
"A2.2-0000000836","вул. Одеська, 255, м. Вінниця, Вінницька область","м. Нікополь, Дніпропетровська область #4","15.04.2024","49.2109582","28.5051964","47.5688212","34.3912430"
"A2.2-0000000837","вул. Княгині Ольги, 72, м. Івано-Франківськ, Івано-Франківська область","Вінницька область #4","10.12.2022","48.5508998","25.0164014","49.2309279","28.4525373"
"A2.1-0000000838","вул. Козацька, 520, м. Камʼянець-Подільський, Хмельницька область","вул. Центральна, 169, м. Кобеляки, Полтавська область","10.07.2023-17.07.2023","48.8931078","26.8769778","49.1433333","34.2002778"
"A2.1-0000000839","вул. Ярослава Мудрого, 207, м. Долина, Івано-Франківська область","вул. Лесі Українки, 974, м. Покровськ, Донецька область","19.05.2024-26.05.2024","48.9192862","24.8033601","48.2727727","37.1959456"
"A2.1-0000000840","вул. Кільцева дорога, 160, м. Стрий, Львівська область","м. Покровськ, Донецька область #3","15.04.2024","48.7816155","23.2506748","48.2583135","37.2018305"
"A3.1-0000000841","м. Ізмаїл, Одеська область #8","вул. Васильківська, 745, м. Суми, Сумська область","13.04.2024","45.3943968","28.7999714","50.8841077","34.7802288"
"A3.1-0000000842","вул. Бандери, 342, м. Покровськ, Донецька область","вул. Привокзальна, 159, м. Нова Каховка, Херсонська область","04.03.2022-05.03.2022","48.2771086","37.1772482","46.7583404","33.3566678"
"A2.2-0000000843","Житомирська область #9","Київська область #11","16.11.2023","50.1402988","27.9330109","50.2059261","30.2944898"
"A1.1-0000000844","вул. Спортивна, 955, м. Тернопіль, Тернопільська область","вул. Кільцева дорога, 447, м. Біла Церква, Київська область","07.02.2024-16.02.2024","49.5633257","25.6243873","49.7558721","30.0905349"
"A3.1-0000000845","вул. Мечникова, 395, м. Чернігів, Чернігівська область","Київська область #12","05.05.2022","51.4966970","31.2450388","50.2086325","30.7635071"
"A2.2-0000000846","вул. Дружби, 620, м. Рівне, Рівненська область","вул. Дружби, 254, м. Рівне, Рівненська область","20.01.2023","50.6278110","26.2644259","50.6278110","26.2644259"
"A1.1-0000000847","вул. Лугова, 724, м. Токмак, Запорізька область","вул. Кармелюка, 932, м. Полтава, Полтавська область","09.07.2024","47.2023144","36.1702820","49.5989630","34.5829991"
"A2.1-0000000848","вул. Данила Галицького, 991, м. Ізмаїл, Одеська область","вул. Мазепи, 316, м. Обухів, Київська область","25.08.2022-27.08.2022","45.3511307","28.8361514","50.1101633","30.6269696"
"A2.2-0000000849","вул. Доробок, 408, м. Камʼянець-Подільський, Хмельницька область","вул. Франка, 836, м. Київ, Київська область","10.09.2022","48.7254509","26.5785004","50.4977255","30.7473170"
"A1.1-0000000850","вул. Мечникова, 296, м. Хуст, Закарпатська область","м. Херсон, Херсонська область #4","12.03.2023","48.1830617","23.2500625","46.6658351","32.5970254"
"A2.1-0000000851","вул. Полтавська, 581, м. Миколаїв, Миколаївська область","м. Маріуполь, Донецька область #8","05.03.2023","47.4128303","32.4361501","47.0997842","37.4929962"
"A2.1-0000000852","Тернопільська область #4","вул. Ярослава Мудрого, 171, м. Луцьк, Волинська область","18.08.2022","49.5459455","25.5738198","50.7192672","25.3063195"
"A3.1-0000000853","вул. Мазепи, 241, м. Одеса, Одеська область","вул. Хрещатик, 63, м. Кривий Ріг, Дніпропетровська область","10.03.2022","46.4956346","30.7008364","48.0273124","33.5009995"
"A1.1-0000000854","вул. Маршалковська, 385, м. Ліон, Франція","вул. Княгині Ольги, 485, м. Мукачево, Закарпатська область","22.07.2024-28.07.2024","48.4768478","7.7078714","48.2953664","23.4466092"
"A2.2-0000000855","вул. Козацька, 964, м. Ніжин, Чернігівська область","вул. Спортивна, 626, м. Вараш, Рівненська область","23.02.2024","51.0440412","31.8705236","51.3481736","25.8500623"
"A2.2-0000000856","вул. Морська, 856, м. Вараш, Рівненська область","м. Чернівці, Чернівецька область #5","02.11.2022","51.3481736","25.8500623","48.5248665","25.8405062"
"A2.2-0000000857","м. Бровари, Київська область #8","вул. Данила Галицького, 424, м. Нова Каховка, Херсонська область","02.03.2022","50.5349309","30.7989552","46.7583404","33.3566678"
"A2.2-0000000858","вул. Маршалковська, 993, м. Загреб, Хорватія","м. Сєвєродонецьк, Луганська область #7","17.06.2023","45.8130967","15.9772795","48.9518456","38.4769391"
"A3.1-0000000859","вул. Весняна, 439, м. Полтава, Полтавська область","Херсонська область #2","17.09.2022-29.09.2022","49.5816362","34.4927536","46.6526222","32.6054322"
"A3.1-0000000860","вул. Кармелюка, 898, м. Рівне, Рівненська область","вул. Грушевського, 131, м. Первомайськ, Миколаївська область","21.08.2022","50.6200600","26.2761256","48.0416771","30.8434671"
"A2.2-0000000861","Полтавська область #7","вул. Січових Стрільців, 494, м. Долина, Івано-Франківська область","02.07.2023","49.6060621","34.4708623","48.9782308","23.9789588"
"A2.1-0000000862","м. Черкаси, Черкаська область #11","вул. Франка, 952, м. Одеса, Одеська область","19.04.2024-02.05.2024","49.4147708","32.0682996","47.9907369","28.9274170"
"A2.2-0000000863","вул. Одеська, 127, м. Нова Каховка, Херсонська область","вул. Ярослава Мудрого, 743, м. Охтирка, Сумська область","06.01.2024","46.7583404","33.3566678","50.2979586","34.8758136"
"A2.1-0000000864","м. Івано-Франківськ, Івано-Франківська область #4","вул. Курортна, 761, м. Обухів, Київська область","15.04.2024-26.04.2024","48.8154956","24.8447453","50.1101633","30.6269696"
"A3.1-0000000865","вул. Миру, 90, м. Миколаїв, Миколаївська область","вул. Доробок, 607, м. Словʼянськ, Донецька область","19.10.2022-29.10.2022","46.9264796","31.9817021","48.8586421","37.5963609"
"A2.2-0000000866","вул. Таращанська, 755, м. Обухів, Київська область","вул. Мазепи, 549, м. Чернігів, Чернігівська область","28.04.2024","50.1101633","30.6269696","51.4935581","31.2812223"
"A3.1-0000000867","вул. Кармелюка, 680, м. Хмельницький, Хмельницька область","вул. Незалежності, 405, м. Нікополь, Дніпропетровська область","24.09.2024","49.4555724","27.0148543","47.6517171","34.6399649"
"A2.2-0000000868","Дніпропетровська область #3","вул. Пушкіна, 616, м. Золотоноша, Черкаська область","05.05.2022","48.4072424","35.0262730","49.6568866","32.0436448"
"A2.2-0000000869","Тернопільська область #5","вул. Ярослава Мудрого, 849, м. Покровськ, Донецька область","13.10.2023","48.8459864","26.1883173","48.2822407","37.1524137"
"A3.1-0000000870","вул. Гран-Віа, 848, м. Цюрих, Швейцарія","м. Нікополь, Дніпропетровська область #5","11.06.2022-25.06.2022","47.3744489","8.5410422","47.5688212","34.3912430"
"A2.1-0000000871","м. Ізмаїл, Одеська область #9","Житомирська область #10","22.03.2025-29.03.2025","45.3943968","28.7999714","50.1459189","27.9268845"
"A2.2-0000000872","вул. Кільцева дорога, 401, м. Марганець, Дніпропетровська область","вул. Морська, 290, м. Шостка, Сумська область","30.03.2023","47.6490555","34.6491940","51.8643550","33.4728542"
"A3.1-0000000873","вул. На Прикопі, 887, м. Гельсінкі, Фінляндія","м. Ізмаїл, Одеська область #10","25.01.2023","60.1674881","24.9427473","45.3943968","28.7999714"
"A2.1-0000000874","вул. Кільцева, 224, м. Рівне, Рівненська область","м. Бориспіль, Київська область #3","14.03.2022-20.03.2022","50.8635392","26.4590736","50.3401779","30.8915573"
"A1.1-0000000875","Рівненська область #9","вул. Луганська, 862, м. Новоград-Волинський, Житомирська область","19.06.2022","50.5976377","26.1546860","50.5917622","27.6066973"
"A1.1-0000000876","вул. Січових Стрільців, 528, м. Вінниця, Вінницька область","вул. Пушкіна, 643, м. Стрий, Львівська область","10.07.2023-11.07.2023","49.2415724","28.4401811","48.7816155","23.2506748"
"A1.1-0000000877","вул. Мечникова, 764, м. Краматорськ, Донецька область","вул. Вишнева, 886, м. Черкаси, Черкаська область","16.04.2024-21.04.2024","48.7326444","37.5835286","49.4532416","31.9968576"
"A3.1-0000000878","вул. Січових Стрільців, 501, м. Полтава, Полтавська область","вул. Гетьмана, 24, м. Костопіль, Рівненська область","11.05.2025","49.6178142","34.5444605","50.8792198","26.4533981"
"A3.1-0000000879","м. Маріуполь, Донецька область #9","вул. Центральна, 586, м. Стрий, Львівська область","22.12.2023","47.0997842","37.4929962","48.7816155","23.2506748"
"A1.1-0000000880","м. Охтирка, Сумська область #7","вул. Лугова, 570, м. Харків, Харківська область","13.02.2025-21.02.2025","50.2878985","34.8624078","50.0520226","36.3275121"
"A1.1-0000000881","вул. Кільцева дорога, 772, м. Тернопіль, Тернопільська область","вул. Дніпровська, 883, м. Тернопіль, Тернопільська область","27.02.2023","49.6072645","25.4082094","49.6072645","25.4082094"
"A1.1-0000000882","м. Тернопіль, Тернопільська область #1","вул. Мечникова, 166, м. Камʼянець-Подільський, Хмельницька область","03.08.2023","49.5414438","25.5758991","48.7254509","26.5785004"
"A1.1-0000000883","вул. Карл-Йоханс-Гате, 306, м. Амстердам, Нідерланди","вул. Франка, 434, м. Сарни, Рівненська область","24.02.2022-28.02.2022","52.3730796","4.8924534","51.3390150","26.6069652"
"A2.2-0000000884","вул. Оксфорд, 675, м. Ліон, Франція","вул. Таращанська, 503, м. Чернівці, Чернівецька область","29.01.2025","48.4768478","7.7078714","48.5248665","25.8405062"
"A2.2-0000000885","вул. Одеська, 840, м. Кривий Ріг, Дніпропетровська область","вул. Привокзальна, 146, м. Дніпро, Дніпропетровська область","10.05.2023","47.9288731","33.3977030","48.4761920","35.0190491"
"A2.1-0000000886","вул. Юності, 132, м. Ізюм, Харківська область","м. Новоград-Волинський, Житомирська область #2","31.07.2023","49.1913721","37.2784125","50.5917622","27.6066973"
"A2.2-0000000887","Рівненська область #10","вул. Луганська, 436, м. Павлоград, Дніпропетровська область","14.12.2022-23.12.2022","50.5975963","26.1544399","48.5153522","35.8455383"
"A2.1-0000000888","вул. Корсо, 714, м. Дублін, Ірландія","вул. Таращанська, 674, м. Боярка, Київська область","06.01.2025","53.3855163","-6.2589563","50.3456896","30.3019780"
"A2.1-0000000889","вул. Спортивна, 27, м. Стрий, Львівська область","Київська область #13","06.11.2022","48.7816155","23.2506748","49.7996533","30.1131656"
"A1.1-0000000890","вул. Ярослава Мудрого, 92, м. Лисичанськ, Луганська область","вул. Юності, 150, м. Лисичанськ, Луганська область","01.06.2023-06.06.2023","48.9172670","38.4285981","48.9172670","38.4285981"
